-1,-1,RootNode
1,-1,tank
2,1,l_engine_geo
3,2,l_back_wheel_geo
4,2,l_steer_geo
5,4,l_front_wheel_geo
6,1,r_engine_geo
7,6,r_back_wheel_geo
8,6,r_steer_geo
9,8,r_front_wheel_geo
10,1,turret_geo
11,10,canon_geo
12,10,hatch_geo

Mesh Index : 0
-37.626801,185.056396,-136.287506
37.626801,186.217194,-136.844498
-37.626801,186.217194,-136.844498
-37.626801,185.056396,-136.287506
37.626801,185.056396,-136.287506
37.626801,186.217194,-136.844498
-36.894501,187.835693,-136.447006
-37.626801,186.217194,-136.844498
37.626801,186.217194,-136.844498
-36.894501,187.835693,-136.447006
37.626801,186.217194,-136.844498
36.894501,187.835693,-136.447006
-36.894501,187.835693,-136.447006
28.531601,193.065399,-125.548599
-28.531601,193.065399,-125.548599
-36.894501,187.835693,-136.447006
36.894501,187.835693,-136.447006
28.531601,193.065399,-125.548599
-28.531601,193.065399,-125.548599
28.531601,190.744003,-124.434700
-28.531601,190.744003,-124.434700
-28.531601,193.065399,-125.548599
28.531601,193.065399,-125.548599
28.531601,190.744003,-124.434700
-28.531601,190.744003,-124.434700
37.626801,185.056396,-136.287506
-37.626801,185.056396,-136.287506
-28.531601,190.744003,-124.434700
28.531601,190.744003,-124.434700
37.626801,185.056396,-136.287506
37.626801,185.056396,-136.287506
28.531601,190.744003,-124.434700
37.626801,186.217194,-136.844498
37.626801,186.217194,-136.844498
28.531601,190.744003,-124.434700
36.894501,187.835693,-136.447006
28.531601,190.744003,-124.434700
28.531601,193.065399,-125.548599
36.894501,187.835693,-136.447006
-28.531601,190.744003,-124.434700
-37.626801,185.056396,-136.287506
-28.531601,193.065399,-125.548599
-37.626801,185.056396,-136.287506
-37.626801,186.217194,-136.844498
-28.531601,193.065399,-125.548599
-37.626801,186.217194,-136.844498
-36.894501,187.835693,-136.447006
-28.531601,193.065399,-125.548599
-41.715199,171.469193,-136.287399
41.715199,172.630005,-136.844406
-41.715199,172.630005,-136.844406
-41.715199,171.469193,-136.287399
41.715199,171.469193,-136.287399
41.715199,172.630005,-136.844406
-40.931690,174.232498,-136.480499
-41.715199,172.630005,-136.844406
41.715199,172.630005,-136.844406
-40.931690,174.232498,-136.480499
41.715199,172.630005,-136.844406
40.931690,174.232498,-136.480499
-40.931690,174.232498,-136.480499
31.631701,179.478195,-125.548599
-31.631701,179.478195,-125.548599
-40.931690,174.232498,-136.480499
40.931690,174.232498,-136.480499
31.631701,179.478195,-125.548599
-31.631701,179.478195,-125.548599
31.631701,177.156906,-124.434601
-31.631701,177.156906,-124.434601
-31.631701,179.478195,-125.548599
31.631701,179.478195,-125.548599
31.631701,177.156906,-124.434601
-31.631701,177.156906,-124.434601
41.715199,171.469193,-136.287399
-41.715199,171.469193,-136.287399
-31.631701,177.156906,-124.434601
31.631701,177.156906,-124.434601
41.715199,171.469193,-136.287399
41.715199,171.469193,-136.287399
31.631701,177.156906,-124.434601
41.715199,172.630005,-136.844406
41.715199,172.630005,-136.844406
31.631701,177.156906,-124.434601
40.931690,174.232498,-136.480499
31.631701,177.156906,-124.434601
31.631701,179.478195,-125.548599
40.931690,174.232498,-136.480499
-31.631701,177.156906,-124.434601
-41.715199,171.469193,-136.287399
-31.631701,179.478195,-125.548599
-41.715199,171.469193,-136.287399
-41.715199,172.630005,-136.844406
-31.631701,179.478195,-125.548599
-41.715199,172.630005,-136.844406
-40.931690,174.232498,-136.480499
-31.631701,179.478195,-125.548599
-43.160198,157.528305,-136.287506
43.160198,158.689102,-136.844498
-43.160198,158.689102,-136.844498
-43.160198,157.528305,-136.287506
43.160198,157.528305,-136.287506
43.160198,158.689102,-136.844498
-42.360001,160.285904,-136.492294
-43.160198,158.689102,-136.844498
43.160198,158.689102,-136.844498
-42.360001,160.285904,-136.492294
43.160198,158.689102,-136.844498
42.360001,160.285904,-136.492294
-42.360001,160.285904,-136.492294
32.727390,165.537292,-125.548599
-32.727390,165.537292,-125.548599
-42.360001,160.285904,-136.492294
42.360001,160.285904,-136.492294
32.727390,165.537292,-125.548599
-32.727390,165.537292,-125.548599
32.727390,163.216003,-124.434700
-32.727390,163.216003,-124.434700
-32.727390,165.537292,-125.548599
32.727390,165.537292,-125.548599
32.727390,163.216003,-124.434700
-32.727390,163.216003,-124.434700
43.160198,157.528305,-136.287506
-43.160198,157.528305,-136.287506
-32.727390,163.216003,-124.434700
32.727390,163.216003,-124.434700
43.160198,157.528305,-136.287506
43.160198,157.528305,-136.287506
32.727390,163.216003,-124.434700
43.160198,158.689102,-136.844498
43.160198,158.689102,-136.844498
32.727390,163.216003,-124.434700
42.360001,160.285904,-136.492294
32.727390,163.216003,-124.434700
32.727390,165.537292,-125.548599
42.360001,160.285904,-136.492294
-32.727390,163.216003,-124.434700
-43.160198,157.528305,-136.287506
-32.727390,165.537292,-125.548599
-43.160198,157.528305,-136.287506
-43.160198,158.689102,-136.844498
-32.727390,165.537292,-125.548599
-43.160198,158.689102,-136.844498
-42.360001,160.285904,-136.492294
-32.727390,165.537292,-125.548599
-37.949001,143.133499,-136.287399
37.949001,144.294296,-136.844406
-37.949001,144.294296,-136.844406
-37.949001,143.133499,-136.287399
37.949001,143.133499,-136.287399
37.949001,144.294296,-136.844406
-37.212399,145.911606,-136.449600
-37.949001,144.294296,-136.844406
37.949001,144.294296,-136.844406
-37.212399,145.911606,-136.449600
37.949001,144.294296,-136.844406
37.212399,145.911606,-136.449600
-37.212399,145.911606,-136.449600
28.775900,151.142502,-125.548599
-28.775900,151.142502,-125.548599
-37.212399,145.911606,-136.449600
37.212399,145.911606,-136.449600
28.775900,151.142502,-125.548599
-28.775900,151.142502,-125.548599
28.775900,148.821198,-124.434601
-28.775900,148.821198,-124.434601
-28.775900,151.142502,-125.548599
28.775900,151.142502,-125.548599
28.775900,148.821198,-124.434601
-28.775900,148.821198,-124.434601
37.949001,143.133499,-136.287399
-37.949001,143.133499,-136.287399
-28.775900,148.821198,-124.434601
28.775900,148.821198,-124.434601
37.949001,143.133499,-136.287399
37.949001,143.133499,-136.287399
28.775900,148.821198,-124.434601
37.949001,144.294296,-136.844406
37.949001,144.294296,-136.844406
28.775900,148.821198,-124.434601
37.212399,145.911606,-136.449600
28.775900,148.821198,-124.434601
28.775900,151.142502,-125.548599
37.212399,145.911606,-136.449600
-28.775900,148.821198,-124.434601
-37.949001,143.133499,-136.287399
-28.775900,151.142502,-125.548599
-37.949001,143.133499,-136.287399
-37.949001,144.294296,-136.844406
-28.775900,151.142502,-125.548599
-37.949001,144.294296,-136.844406
-37.212399,145.911606,-136.449600
-28.775900,151.142502,-125.548599
-22.604601,130.200699,-136.287506
22.604601,131.361496,-136.844498
-22.604601,131.361496,-136.844498
-22.604601,130.200699,-136.287506
22.604601,130.200699,-136.287506
22.604601,131.361496,-136.844498
-21.765499,132.944397,-136.521301
-22.604601,131.361496,-136.844498
22.604601,131.361496,-136.844498
-21.765499,132.944397,-136.521301
22.604601,131.361496,-136.844498
21.765499,132.944397,-136.521301
-21.765499,132.944397,-136.521301
11.304100,138.209702,-125.548599
-11.304100,138.209702,-125.548599
-21.765499,132.944397,-136.521301
21.765499,132.944397,-136.521301
11.304100,138.209702,-125.548599
-11.304100,138.209702,-125.548599
11.304100,135.888397,-124.434601
-11.304100,135.888397,-124.434601
-11.304100,138.209702,-125.548599
11.304100,138.209702,-125.548599
11.304100,135.888397,-124.434601
-11.304100,135.888397,-124.434601
22.604601,130.200699,-136.287506
-22.604601,130.200699,-136.287506
-11.304100,135.888397,-124.434601
11.304100,135.888397,-124.434601
22.604601,130.200699,-136.287506
22.604601,130.200699,-136.287506
11.304100,135.888397,-124.434601
22.604601,131.361496,-136.844498
22.604601,131.361496,-136.844498
11.304100,135.888397,-124.434601
21.765499,132.944397,-136.521301
11.304100,135.888397,-124.434601
11.304100,138.209702,-125.548599
21.765499,132.944397,-136.521301
-11.304100,135.888397,-124.434601
-22.604601,130.200699,-136.287506
-11.304100,138.209702,-125.548599
-22.604601,130.200699,-136.287506
-22.604601,131.361496,-136.844498
-11.304100,138.209702,-125.548599
-22.604601,131.361496,-136.844498
-21.765499,132.944397,-136.521301
-11.304100,138.209702,-125.548599
-27.830400,197.958405,-136.287506
27.830400,199.119202,-136.844498
-27.830400,199.119202,-136.844498
-27.830400,197.958405,-136.287506
27.830400,197.958405,-136.287506
27.830400,199.119202,-136.844498
-26.830900,200.630707,-136.670105
-27.830400,199.119202,-136.844498
27.830400,199.119202,-136.844498
-26.830900,200.630707,-136.670105
27.830400,199.119202,-136.844498
26.830900,200.630707,-136.670105
-26.830900,200.630707,-136.670105
11.631400,205.967407,-125.548599
-11.631400,205.967407,-125.548599
-26.830900,200.630707,-136.670105
26.830900,200.630707,-136.670105
11.631400,205.967407,-125.548599
-11.631400,205.967407,-125.548599
11.631400,203.646103,-124.434700
-11.631400,203.646103,-124.434700
-11.631400,205.967407,-125.548599
11.631400,205.967407,-125.548599
11.631400,203.646103,-124.434700
11.631400,203.646103,-124.434700
11.631400,205.967407,-125.548599
26.830900,200.630707,-136.670105
27.830400,199.119202,-136.844498
11.631400,203.646103,-124.434700
26.830900,200.630707,-136.670105
27.830400,197.958405,-136.287506
11.631400,203.646103,-124.434700
27.830400,199.119202,-136.844498
-11.631400,203.646103,-124.434700
-27.830400,197.958405,-136.287506
-11.631400,205.967407,-125.548599
-27.830400,197.958405,-136.287506
-27.830400,199.119202,-136.844498
-11.631400,205.967407,-125.548599
-27.830400,199.119202,-136.844498
-26.830900,200.630707,-136.670105
-11.631400,205.967407,-125.548599
