138,137,mixamorig:RightHandThumb3_$AssimpFbx$_Translation
139,138,mixamorig:RightHandThumb3_$AssimpFbx$_PreRotation
140,139,mixamorig:RightHandThumb3_$AssimpFbx$_Rotation
141,140,mixamorig:RightHandThumb3
142,141,mixamorig:RightHandThumb4
143,116,mixamorig:RightHandIndex1_$AssimpFbx$_Translation
144,143,mixamorig:RightHandIndex1_$AssimpFbx$_PreRotation
145,144,mixamorig:RightHandIndex1_$AssimpFbx$_Rotation
146,145,mixamorig:RightHandIndex1
147,146,mixamorig:RightHandIndex2_$AssimpFbx$_Translation
148,147,mixamorig:RightHandIndex2_$AssimpFbx$_PreRotation
149,148,mixamorig:RightHandIndex2_$AssimpFbx$_Rotation
150,149,mixamorig:RightHandIndex2
151,150,mixamorig:RightHandIndex3_$AssimpFbx$_Translation
152,151,mixamorig:RightHandIndex3_$AssimpFbx$_PreRotation
153,152,mixamorig:RightHandIndex3_$AssimpFbx$_Rotation
154,153,mixamorig:RightHandIndex3
155,154,mixamorig:RightHandIndex4
156,116,mixamorig:RightHandRing1_$AssimpFbx$_Translation
157,156,mixamorig:RightHandRing1_$AssimpFbx$_PreRotation
158,157,mixamorig:RightHandRing1_$AssimpFbx$_Rotation
159,158,mixamorig:RightHandRing1
160,159,mixamorig:RightHandRing2_$AssimpFbx$_Translation
161,160,mixamorig:RightHandRing2_$AssimpFbx$_PreRotation
162,161,mixamorig:RightHandRing2_$AssimpFbx$_Rotation
163,162,mixamorig:RightHandRing2
164,163,mixamorig:RightHandRing3_$AssimpFbx$_Translation
165,164,mixamorig:RightHandRing3_$AssimpFbx$_Rotation
166,165,mixamorig:RightHandRing3
167,166,mixamorig:RightHandRing4
168,116,mixamorig:RightHandPinky1_$AssimpFbx$_Translation
169,168,mixamorig:RightHandPinky1_$AssimpFbx$_PreRotation
170,169,mixamorig:RightHandPinky1_$AssimpFbx$_Rotation
171,170,mixamorig:RightHandPinky1
172,171,mixamorig:RightHandPinky2_$AssimpFbx$_Translation
173,172,mixamorig:RightHandPinky2_$AssimpFbx$_PreRotation
174,173,mixamorig:RightHandPinky2_$AssimpFbx$_Rotation
175,174,mixamorig:RightHandPinky2
176,175,mixamorig:RightHandPinky3_$AssimpFbx$_Translation
177,176,mixamorig:RightHandPinky3_$AssimpFbx$_PreRotation
178,177,mixamorig:RightHandPinky3_$AssimpFbx$_Rotation
179,178,mixamorig:RightHandPinky3
180,179,mixamorig:RightHandPinky4
181,7,mixamorig:LeftUpLeg_$AssimpFbx$_Translation
182,181,mixamorig:LeftUpLeg_$AssimpFbx$_PreRotation
183,182,mixamorig:LeftUpLeg_$AssimpFbx$_Rotation
184,183,mixamorig:LeftUpLeg
185,184,mixamorig:LeftLeg_$AssimpFbx$_Translation
186,185,mixamorig:LeftLeg_$AssimpFbx$_PreRotation
187,186,mixamorig:LeftLeg_$AssimpFbx$_Rotation
188,187,mixamorig:LeftLeg
189,188,mixamorig:LeftFoot_$AssimpFbx$_Translation
190,189,mixamorig:LeftFoot_$AssimpFbx$_PreRotation
191,190,mixamorig:LeftFoot_$AssimpFbx$_Rotation
192,191,mixamorig:LeftFoot
193,192,mixamorig:LeftToeBase_$AssimpFbx$_Translation
194,193,mixamorig:LeftToeBase_$AssimpFbx$_PreRotation
195,194,mixamorig:LeftToeBase
196,195,mixamorig:LeftToe_End
197,7,mixamorig:RightUpLeg_$AssimpFbx$_Translation
198,197,mixamorig:RightUpLeg_$AssimpFbx$_PreRotation
199,198,mixamorig:RightUpLeg_$AssimpFbx$_Rotation
200,199,mixamorig:RightUpLeg
201,200,mixamorig:RightLeg_$AssimpFbx$_Translation
202,201,mixamorig:RightLeg_$AssimpFbx$_PreRotation
203,202,mixamorig:RightLeg_$AssimpFbx$_Rotation
204,203,mixamorig:RightLeg
205,204,mixamorig:RightFoot_$AssimpFbx$_Translation
206,205,mixamorig:RightFoot_$AssimpFbx$_PreRotation
207,206,mixamorig:RightFoot_$AssimpFbx$_Rotation
208,207,mixamorig:RightFoot
209,208,mixamorig:RightToeBase_$AssimpFbx$_Translation
210,209,mixamorig:RightToeBase_$AssimpFbx$_PreRotation
211,210,mixamorig:RightToeBase
212,211,mixamorig:RightToe_End

Mesh Index : 0
-4.841235,172.076080,-7.406199
-4.637411,172.010834,-6.965442
-4.318554,172.148636,-7.278534
-4.503572,172.193130,-7.648251
-4.166934,172.271042,-7.851644
-3.738383,172.323578,-8.036849
-3.803208,172.472519,-8.346326
-4.278235,172.386734,-8.139544
-3.233625,172.214218,-7.669094
-2.903443,172.135483,-7.637154
-2.845448,172.180252,-8.012860
-3.254706,172.279099,-8.101232
-2.845448,172.180252,-8.012860
-2.473573,171.988831,-7.903529
-2.258874,172.062225,-8.197830
-2.729680,172.329422,-8.350358
-2.193382,171.773621,-7.768347
-1.964919,171.512466,-7.592491
-1.685530,171.484299,-7.799307
-1.970592,171.814789,-8.007648
-3.738383,172.323578,-8.036849
-3.254706,172.279099,-8.101232
-3.221176,172.438171,-8.416727
-3.803208,172.472519,-8.346326
-4.810878,171.960098,-6.719834
-4.637411,172.010834,-6.965442
-4.841235,172.076080,-7.406199
-5.094604,172.002411,-7.219780
-4.505940,171.464661,-6.878931
-4.888315,171.249100,-7.160129
-4.536940,171.043762,-7.421707
-4.204561,171.355499,-7.062004
-4.651541,171.695587,-6.654705
-5.272046,171.662277,-6.568176
-5.201534,171.547607,-6.787006
-3.021461,171.208252,-7.366580
-2.965219,170.973953,-7.608279
-2.776684,170.993469,-7.592070
-2.853707,171.249878,-7.328729
-4.505940,171.464661,-6.878931
-4.651541,171.695587,-6.654705
-5.201534,171.547607,-6.787006
-4.888315,171.249100,-7.160129
-3.921865,171.260010,-7.209659
-4.161513,170.923599,-7.580763
-3.697155,170.861755,-7.639528
-3.610938,171.182968,-7.318177
-3.306579,171.166702,-7.381392
-3.610938,171.182968,-7.318177
-3.697155,170.861755,-7.639528
-3.275130,170.916626,-7.687716
-5.094604,172.002411,-7.219780
-4.841235,172.076080,-7.406199
-4.986585,172.195877,-7.749443
-5.248631,172.085892,-7.556666
-4.986585,172.195877,-7.749443
-4.841235,172.076080,-7.406199
-4.503572,172.193130,-7.648251
-4.647269,172.305969,-7.929819
-3.983701,172.235931,-7.465250
-3.639322,172.247055,-7.608871
-3.738383,172.323578,-8.036849
-4.166934,172.271042,-7.851644
-3.639322,172.247055,-7.608871
-3.233625,172.214218,-7.669094
-3.254706,172.279099,-8.101232
-3.738383,172.323578,-8.036849
-2.845448,172.180252,-8.012860
-2.729680,172.329422,-8.350358
-3.221176,172.438171,-8.416727
-3.254706,172.279099,-8.101232
-2.903443,172.135483,-7.637154
-2.638797,172.029114,-7.517024
-2.473573,171.988831,-7.903529
-2.845448,172.180252,-8.012860
-2.383329,171.853104,-7.398347
-2.147547,171.654495,-7.214175
-1.964919,171.512466,-7.592491
-2.193382,171.773621,-7.768347
-2.638797,172.029114,-7.517024
-2.383329,171.853104,-7.398347
-2.193382,171.773621,-7.768347
-2.473573,171.988831,-7.903529
-2.473573,171.988831,-7.903529
-2.193382,171.773621,-7.768347
-1.970592,171.814789,-8.007648
-2.258874,172.062225,-8.197830
-4.204561,171.355499,-7.062004
-4.536940,171.043762,-7.421707
-4.161513,170.923599,-7.580763
-3.921865,171.260010,-7.209659
-3.306579,171.166702,-7.381392
-3.275130,170.916626,-7.687716
-2.965219,170.973953,-7.608279
-3.021461,171.208252,-7.366580
4.779467,172.116623,-7.485206
4.449135,172.229050,-7.694216
4.300330,172.167389,-7.250777
4.592064,172.083801,-7.026263
4.152063,172.311554,-7.891143
4.281440,172.445160,-8.168756
3.831423,172.539551,-8.395490
3.756701,172.413208,-8.089490
3.308091,172.254364,-7.697445
3.373226,172.402115,-8.112448
2.967401,172.312317,-8.027115
2.979482,172.204605,-7.687361
2.967401,172.312317,-8.027115
2.866581,172.471786,-8.349545
2.436633,172.313049,-8.232232
2.621896,172.186691,-7.908555
2.332735,172.025421,-7.833733
2.109831,172.130219,-8.131556
1.829279,171.773880,-7.940614
2.069237,171.749695,-7.675987
3.756701,172.413208,-8.089490
3.831423,172.539551,-8.395490
3.359825,172.545639,-8.433672
3.373226,172.402115,-8.112448
4.766025,172.015656,-6.748481
5.016376,171.990707,-7.261123
4.779467,172.116623,-7.485206
4.592064,172.083801,-7.026263
4.302617,171.491272,-7.029226
4.063085,171.377869,-7.189286
4.398423,171.178833,-7.517778
4.727365,171.354858,-7.306228
4.642070,171.724915,-6.690326
5.122890,171.601273,-6.890718
5.214021,171.624939,-6.649527
2.785397,171.296280,-7.408529
2.604702,171.301315,-7.382098
2.484367,170.979874,-7.709366
2.681784,170.964294,-7.776737
4.302617,171.491272,-7.029226
4.727365,171.354858,-7.306228
5.122890,171.601273,-6.890718
4.642070,171.724915,-6.690326
3.713834,171.295532,-7.344903
3.395211,171.247696,-7.415247
3.502721,170.925278,-7.823967
3.921509,170.981705,-7.706296
3.146258,171.269882,-7.447034
3.155384,170.935074,-7.859304
3.502721,170.925278,-7.823967
3.395211,171.247696,-7.415247
5.016376,171.990707,-7.261123
5.168270,172.032562,-7.534350
4.931587,172.204330,-7.796236
4.779467,172.116623,-7.485206
4.931587,172.204330,-7.796236
4.607394,172.356079,-7.932276
4.449135,172.229050,-7.694216
4.779467,172.116623,-7.485206
3.986167,172.257950,-7.493905
4.152063,172.311554,-7.891143
3.756701,172.413208,-8.089490
3.618915,172.295303,-7.627543
3.618915,172.295303,-7.627543
3.756701,172.413208,-8.089490
3.373226,172.402115,-8.112448
3.308091,172.254364,-7.697445
2.967401,172.312317,-8.027115
3.373226,172.402115,-8.112448
3.359825,172.545639,-8.433672
2.866581,172.471786,-8.349545
2.979482,172.204605,-7.687361
2.967401,172.312317,-8.027115
2.621896,172.186691,-7.908555
2.712033,172.087112,-7.601463
2.491265,171.969940,-7.474831
2.332735,172.025421,-7.833733
2.069237,171.749695,-7.675987
2.233947,171.781403,-7.342891
2.712033,172.087112,-7.601463
2.621896,172.186691,-7.908555
2.332735,172.025421,-7.833733
2.491265,171.969940,-7.474831
2.621896,172.186691,-7.908555
2.436633,172.313049,-8.232232
2.109831,172.130219,-8.131556
2.332735,172.025421,-7.833733
4.063085,171.377869,-7.189286
3.713834,171.295532,-7.344903
3.921509,170.981705,-7.706296
4.398423,171.178833,-7.517778
3.146258,171.269882,-7.447034
2.948601,171.288681,-7.433421
2.883012,170.946701,-7.824909
3.155384,170.935074,-7.859304
4.300330,172.167389,-7.250777
4.449135,172.229050,-7.694216
4.152063,172.311554,-7.891143
3.986167,172.257950,-7.493905
4.449135,172.229050,-7.694216
4.607394,172.356079,-7.932276
4.281440,172.445160,-8.168756
4.152063,172.311554,-7.891143
-4.503572,172.193130,-7.648251
-4.166934,172.271042,-7.851644
-4.278235,172.386734,-8.139544
-4.647269,172.305969,-7.929819
-4.318554,172.148636,-7.278534
-3.983701,172.235931,-7.465250
-4.166934,172.271042,-7.851644
-4.503572,172.193130,-7.648251
-2.853707,171.249878,-7.328729
-2.776684,170.993469,-7.592070
-2.604333,171.010788,-7.573374
-2.726449,171.247757,-7.299167
2.948601,171.288681,-7.433421
2.785397,171.296280,-7.408529
2.681784,170.964294,-7.776737
2.883012,170.946701,-7.824909

Mesh Index : 1
3.549885,172.299118,-4.152466
3.513863,172.370743,-4.159936
3.713856,172.512115,-4.232137
3.785078,172.370621,-4.217373
3.513863,172.370743,-4.159936
3.457829,172.427597,-4.166233
3.603168,172.624405,-4.244575
3.713856,172.512115,-4.232137
3.457829,172.427597,-4.166233
3.387277,172.464127,-4.170727
3.463852,172.696564,-4.253448
3.603168,172.624405,-4.244575
3.387277,172.464127,-4.170727
3.309094,172.476715,-4.172979
3.309515,172.721466,-4.257898
3.463852,172.696564,-4.253448
3.309094,172.476715,-4.172979
3.230935,172.464188,-4.172771
3.155214,172.696671,-4.257490
3.309515,172.721466,-4.257898
3.230935,172.464188,-4.172771
3.160416,172.427689,-4.170130
3.015987,172.624603,-4.252267
3.155214,172.696671,-4.257490
3.160416,172.427689,-4.170130
3.104447,172.370880,-4.165301
2.905426,172.512390,-4.242718
3.015987,172.624603,-4.252267
3.104447,172.370880,-4.165301
3.068494,172.299286,-4.158760
2.834351,172.370926,-4.229822
2.905426,172.512390,-4.242718
3.068494,172.299286,-4.158760
3.056090,172.219864,-4.151155
2.809758,172.214111,-4.214801
2.834351,172.370926,-4.229822
3.056090,172.219864,-4.151155
3.068463,172.140457,-4.143230
2.834107,172.057281,-4.199135
2.809758,172.214111,-4.214801
3.068463,172.140457,-4.143230
3.104420,172.068817,-4.135750
2.905071,171.915741,-4.184361
2.834107,172.057281,-4.199135
3.104420,172.068817,-4.135750
3.160447,172.011978,-4.129454
3.015748,171.803436,-4.171934
2.905071,171.915741,-4.184361
3.160447,172.011978,-4.129454
3.231061,171.975449,-4.124969
3.155293,171.731323,-4.163058
3.015748,171.803436,-4.171934
3.231061,171.975449,-4.124969
3.309337,171.962875,-4.122705
3.310023,171.706406,-4.158607
3.155293,171.731323,-4.163058
3.309337,171.962875,-4.122705
3.387608,171.975403,-4.122916
3.464741,171.731216,-4.159014
3.310023,171.706406,-4.158607
3.387608,171.975403,-4.122916
3.458194,172.011871,-4.125556
3.604227,171.803223,-4.164240
3.464741,171.731216,-4.159014
3.458194,172.011871,-4.125556
3.514165,172.068680,-4.130395
3.714797,171.915466,-4.173780
3.604227,171.803223,-4.164240
3.514165,172.068680,-4.130395
3.550056,172.140289,-4.136927
3.785635,172.056946,-4.186685
3.714797,171.915466,-4.173780
3.550056,172.140289,-4.136927
3.562361,172.219711,-4.144531
3.809837,172.213776,-4.201707
3.785635,172.056946,-4.186685
3.562361,172.219711,-4.144531
3.549885,172.299118,-4.152466
3.785078,172.370621,-4.217373
3.809837,172.213776,-4.201707
3.785078,172.370621,-4.217373
3.713856,172.512115,-4.232137
3.904104,172.642426,-4.342373
4.008855,172.434509,-4.320672
3.713856,172.512115,-4.232137
3.603168,172.624405,-4.244575
3.741472,172.807434,-4.360634
3.904104,172.642426,-4.342373
3.603168,172.624405,-4.244575
3.463852,172.696564,-4.253448
3.536871,172.913376,-4.373677
3.741472,172.807434,-4.360634
3.463852,172.696564,-4.253448
3.309515,172.721466,-4.257898
3.310272,172.949966,-4.380204
3.536871,172.913376,-4.373677
3.309515,172.721466,-4.257898
3.155214,172.696671,-4.257490
3.083720,172.913528,-4.379617
3.310272,172.949966,-4.380204
3.155214,172.696671,-4.257490
3.015987,172.624603,-4.252267
2.879267,172.807724,-4.371936
3.083720,172.913528,-4.379617
3.015987,172.624603,-4.252267
2.905426,172.512390,-4.242718
2.716851,172.642838,-4.357927
2.879267,172.807724,-4.371936
2.905426,172.512390,-4.242718
2.834351,172.370926,-4.229822
2.612359,172.434982,-4.338963
2.716851,172.642838,-4.357927
2.834351,172.370926,-4.229822
2.809758,172.214111,-4.214801
2.576093,172.204590,-4.316894
2.612359,172.434982,-4.338963
2.809758,172.214111,-4.214801
2.834107,172.057281,-4.199135
2.611738,171.974182,-4.293887
2.576093,172.204590,-4.316894
2.834107,172.057281,-4.199135
2.905071,171.915741,-4.184361
2.715919,171.766266,-4.272184
2.611738,171.974182,-4.293887
2.905071,171.915741,-4.184361
3.015748,171.803436,-4.171934
2.878522,171.601273,-4.253914
2.715919,171.766266,-4.272184
3.015748,171.803436,-4.171934
3.155293,171.731323,-4.163058
3.083633,171.495316,-4.240878
2.878522,171.601273,-4.253914
3.155293,171.731323,-4.163058
3.310023,171.706406,-4.158607
3.311101,171.458710,-4.234331
3.083633,171.495316,-4.240878
3.310023,171.706406,-4.158607
3.464741,171.731216,-4.159014
3.538528,171.495163,-4.234936
3.311101,171.458710,-4.234331
3.464741,171.731216,-4.159014
3.604227,171.803223,-4.164240
3.743540,171.600983,-4.242616
3.538528,171.495163,-4.234936
3.604227,171.803223,-4.164240
3.714797,171.915466,-4.173780
3.905992,171.765869,-4.256628
3.743540,171.600983,-4.242616
3.714797,171.915466,-4.173780
3.785635,172.056946,-4.186685
4.009971,171.973694,-4.275592
3.905992,171.765869,-4.256628
3.785635,172.056946,-4.186685
3.809837,172.213776,-4.201707
4.045373,172.204086,-4.297653
4.009971,171.973694,-4.275592
3.809837,172.213776,-4.201707
3.785078,172.370621,-4.217373
4.008855,172.434509,-4.320672
4.045373,172.204086,-4.297653
4.008855,172.434509,-4.320672
3.904104,172.642426,-4.342373
4.079942,172.758423,-4.487913
4.215693,172.489273,-4.459822
3.904104,172.642426,-4.342373
3.741472,172.807434,-4.360634
3.869348,172.972046,-4.511562
4.079942,172.758423,-4.487913
3.741472,172.807434,-4.360634
3.536871,172.913376,-4.373677
3.604537,173.109253,-4.528447
3.869348,172.972046,-4.511562
3.536871,172.913376,-4.373677
3.310272,172.949966,-4.380204
3.311321,173.156570,-4.536913
3.604537,173.109253,-4.528447
3.310272,172.949966,-4.380204
3.083720,172.913528,-4.379617
3.018173,173.109451,-4.536138
3.311321,173.156570,-4.536913
3.083720,172.913528,-4.379617
2.879267,172.807724,-4.371936
2.753597,172.972427,-4.526193
3.018173,173.109451,-4.536138
2.879267,172.807724,-4.371936
2.716851,172.642838,-4.357927
2.543331,172.758957,-4.508054
2.753597,172.972427,-4.526193
2.716851,172.642838,-4.357927
2.612359,172.434982,-4.338963
2.407006,172.489899,-4.483506
2.543331,172.758957,-4.508054
2.612359,172.434982,-4.338963
2.576093,172.204590,-4.316894
2.358710,172.191528,-4.454926
2.407006,172.489899,-4.483506
2.576093,172.204590,-4.316894
2.611738,171.974182,-4.293887
2.405735,171.893219,-4.425142
2.358710,172.191528,-4.454926
2.611738,171.974182,-4.293887
2.715919,171.766266,-4.272184
2.541643,171.624069,-4.397030
2.405735,171.893219,-4.425142
2.715919,171.766266,-4.272184
2.878522,171.601273,-4.253914
2.752183,171.410416,-4.373403
2.541643,171.624069,-4.397030
2.878522,171.601273,-4.253914
3.083633,171.495316,-4.240878
3.017856,171.273224,-4.350741
2.752183,171.410416,-4.373403
3.083633,171.495316,-4.240878
3.311101,171.458710,-4.234331
3.312535,171.225876,-4.337123
3.017856,171.273224,-4.350741
3.311101,171.458710,-4.234331
3.538528,171.495163,-4.234936
3.607165,171.273010,-4.343078
3.312535,171.225876,-4.337123
3.538528,171.495163,-4.234936
3.743540,171.600983,-4.242616
3.872704,171.410034,-4.358757
3.607165,171.273010,-4.343078
3.743540,171.600983,-4.242616
3.905992,171.765869,-4.256628
4.083021,171.623535,-4.376896
3.872704,171.410034,-4.358757
3.905992,171.765869,-4.256628
4.009971,171.973694,-4.275592
4.217527,171.892609,-4.401447
4.083021,171.623535,-4.376896
4.009971,171.973694,-4.275592
4.045373,172.204086,-4.297653
4.263175,172.190887,-4.430039
4.217527,171.892609,-4.401447
4.045373,172.204086,-4.297653
4.008855,172.434509,-4.320672
4.215693,172.489273,-4.459822
4.263175,172.190887,-4.430039
4.215693,172.489273,-4.459822
4.079942,172.758423,-4.487913
4.237063,172.857254,-4.665194
4.400527,172.533463,-4.631404
4.079942,172.758423,-4.487913
3.869348,172.972046,-4.511562
3.983685,173.114273,-4.693640
4.237063,172.857254,-4.665194
3.869348,172.972046,-4.511562
3.604537,173.109253,-4.528447
3.665207,173.279343,-4.713951
3.983685,173.114273,-4.693640
3.604537,173.109253,-4.528447
3.311321,173.156570,-4.536913
3.312636,173.336288,-4.724133
3.665207,173.279343,-4.713951
3.311321,173.156570,-4.536913
3.018173,173.109451,-4.536138
2.960181,173.279587,-4.723199
3.312636,173.336288,-4.724133
3.018173,173.109451,-4.536138
2.753597,172.972427,-4.526193
2.642028,173.114731,-4.711244
2.960181,173.279587,-4.723199
2.753597,172.972427,-4.526193
2.543331,172.758957,-4.508054
2.388344,172.857880,-4.689422
2.642028,173.114731,-4.711244
2.543331,172.758957,-4.508054
2.407006,172.489899,-4.483506
2.221235,172.534210,-4.659878
2.388344,172.857880,-4.689422
2.407006,172.489899,-4.483506
2.358710,172.191528,-4.454926
2.163154,172.175339,-4.625512
2.221235,172.534210,-4.659878
2.358710,172.191528,-4.454926
2.405735,171.893219,-4.425142
2.219746,171.816452,-4.589679
2.163154,172.175339,-4.625512
2.405735,171.893219,-4.425142
2.541643,171.624069,-4.397030
